,logits,pred_label,label
260,0.43559738993644714,0,0
261,0.5291430354118347,1,0
262,0.467296838760376,0,0
263,0.4391109049320221,0,1
264,0.4120800495147705,0,1
265,0.48659536242485046,0,0
266,0.43554413318634033,0,1
267,0.44976964592933655,0,1
268,0.44990092515945435,0,1
269,0.4589269459247589,0,0
270,0.4278351366519928,0,1
271,0.40804535150527954,0,1
272,0.38842615485191345,0,1
273,0.4537491798400879,0,1
274,0.45670363306999207,0,1
275,0.554964005947113,1,0
276,0.4784136414527893,0,1
277,0.488404780626297,0,0
278,0.45712780952453613,0,0
279,0.4682330787181854,0,1
280,0.4682330787181854,0,1
281,0.4345913827419281,0,0
282,0.573936402797699,1,0
283,0.48817819356918335,0,1
284,0.6147328019142151,1,0
285,0.4697665870189667,0,0
286,0.48824501037597656,0,0
287,0.38842615485191345,0,1
288,0.4539303779602051,0,1
289,0.4870810806751251,0,0
290,0.4219372272491455,0,1
291,0.5291140079498291,1,0
292,0.5590538382530212,1,0
293,0.4335775077342987,0,1
294,0.488305002450943,0,0
295,0.41578570008277893,0,1
296,0.4318387806415558,0,0
297,0.36790478229522705,0,1
298,0.45005592703819275,0,1
299,0.5184696912765503,1,0
300,0.4585275650024414,0,0
301,0.46946850419044495,0,0
302,0.4176170229911804,0,1
303,0.5523098111152649,1,0
304,0.41100436449050903,0,1
305,0.5284379124641418,1,0
306,0.4377031922340393,0,0
307,0.45119959115982056,0,0
308,0.45848578214645386,0,1
309,0.48649996519088745,0,0
310,0.4020083248615265,0,0
311,0.4995185136795044,0,0
312,0.4536002278327942,0,0
313,0.40903645753860474,0,0
314,0.42555922269821167,0,0
315,0.36790478229522705,0,1
316,0.41288575530052185,0,0
317,0.475490540266037,0,0
318,0.4685843884944916,0,1
319,0.5383654236793518,1,0
320,0.5015144348144531,1,0
321,0.5647478103637695,1,0
322,0.36983487010002136,0,0
323,0.4406758248806,0,0
324,0.41725125908851624,0,1
325,0.4548385739326477,0,0
326,0.4975915849208832,0,1
327,0.4222686290740967,0,1
328,0.4160758852958679,0,0
329,0.47007694840431213,0,1
330,0.47835078835487366,0,0
331,0.38842615485191345,0,1
332,0.38842615485191345,0,1
333,0.4280233085155487,0,0
334,0.500415027141571,1,0
335,0.45790544152259827,0,1
336,0.5422284007072449,1,0
337,0.407637357711792,0,1
338,0.4167501628398895,0,1
339,0.47098249197006226,0,1
340,0.4577833116054535,0,1
341,0.47098249197006226,0,1
342,0.4549116790294647,0,1
343,0.4677104651927948,0,1
344,0.5133581161499023,1,0
345,0.4275992214679718,0,0
346,0.4391109049320221,0,1
347,0.5144971013069153,1,0
348,0.5080352425575256,1,0
349,0.48377543687820435,0,1
350,0.4450704753398895,0,0
351,0.49975454807281494,0,0
352,0.4685843884944916,0,1
353,0.4745364189147949,0,0
354,0.5095821619033813,1,0
355,0.46383416652679443,0,0
356,0.4630354642868042,0,0
357,0.4537491798400879,0,1
358,0.4008130431175232,0,0
359,0.4466487169265747,0,1
360,0.5462157726287842,1,0
361,0.4919029474258423,0,0
362,0.7575234174728394,1,0
363,0.7295753359794617,1,0
364,0.48168933391571045,0,1
365,0.4391109049320221,0,1
366,0.5038076639175415,1,0
367,0.4682330787181854,0,1
368,0.45848578214645386,0,1
369,0.44917190074920654,0,0
370,0.47943198680877686,0,0
371,0.4573075473308563,0,1
372,0.45106542110443115,0,0
373,0.4689486622810364,0,1
374,0.4800562858581543,0,1
375,0.5243980288505554,1,0
376,0.4937545359134674,0,0
377,0.4865683615207672,0,1
378,0.3924785852432251,0,1
379,0.4715391993522644,0,0
380,0.46630868315696716,0,0
381,0.42099353671073914,0,0
382,0.4455210864543915,0,0
383,0.5760639905929565,1,1
384,0.5298292636871338,1,0
385,0.5169177055358887,1,0
386,0.4170636534690857,0,0
387,0.49083879590034485,0,1
388,0.4365745186805725,0,1
389,0.41725125908851624,0,1
390,0.5363163948059082,1,1
391,0.4584856629371643,0,1
392,0.47707900404930115,0,0
