,logits,ID
93,0.5138682723045349,0
94,0.5011308193206787,0
95,0.4715391993522644,0
96,0.4222686290740967,1
97,0.45670363306999207,1
98,0.4856407642364502,1
99,0.554964005947113,0
100,0.42164868116378784,0
101,0.5042003393173218,0
102,0.5298292636871338,0
103,0.476884663105011,0
104,0.44283372163772583,0
105,0.4784136414527893,1
106,0.46630868315696716,0
107,0.4335775077342987,1
108,0.4275992214679718,0
109,0.5196728706359863,0
110,0.4444085657596588,0
111,0.5725114345550537,0
112,0.285209059715271,0
113,0.45848578214645386,1
114,0.44990092515945435,1
115,0.41566580533981323,0
116,0.38842615485191345,1
117,0.43216848373413086,0
118,0.3913227915763855,0
119,0.439214825630188,1
120,0.40804535150527954,1
121,0.5306636095046997,0
122,0.4098692834377289,0
123,0.3441850543022156,0
124,0.43261992931365967,0
125,0.4635531008243561,0
126,0.50478595495224,1
127,0.4584856629371643,1
128,0.45848578214645386,1
129,0.5206965804100037,0
130,0.42862290143966675,0
131,0.49518266320228577,0
132,0.45650267601013184,0
133,0.4436328411102295,1
134,0.5436230897903442,0
135,0.5080352425575256,0
136,0.4391109049320221,1
137,0.4995185136795044,0
138,0.4457763135433197,0
139,0.4331202805042267,1
140,0.487703800201416,0
141,0.532055675983429,0
142,0.460822194814682,1
143,0.49925318360328674,0
144,0.47826024889945984,0
145,0.4901682436466217,0
146,0.48377543687820435,1
147,0.48724427819252014,0
148,0.40751388669013977,0
149,0.44677266478538513,0
150,0.5073530077934265,1
151,0.38842615485191345,1
152,0.47488638758659363,0
153,0.40804535150527954,1
154,0.4539303779602051,1
155,0.4873075783252716,1
156,0.4120800495147705,1
157,0.4406758248806,0
158,0.47098249197006226,1
159,0.4067865014076233,0
160,0.569627046585083,0
161,0.46720147132873535,1
162,0.34736400842666626,0
163,0.4685843884944916,1
164,0.4621029198169708,0
165,0.4020083248615265,0
166,0.4752025902271271,1
167,0.47943198680877686,0
168,0.4630354642868042,0
169,0.4800562858581543,1
170,0.4610212445259094,0
171,0.34765493869781494,0
172,0.551508903503418,0
173,0.38842615485191345,1
174,0.5341709852218628,0
175,0.449113130569458,0
176,0.4577833116054535,1
177,0.5556796193122864,0
178,0.4514678120613098,1
179,0.4682330787181854,1
180,0.4505819082260132,1
181,0.46626192331314087,0
182,0.4682330787181854,1
183,0.5668268799781799,0
184,0.512336790561676,0
185,0.5246200561523438,0
186,0.46869155764579773,0
187,0.5073530077934265,1
188,0.4437894821166992,0
189,0.49107447266578674,0
190,0.467296838760376,0
191,0.47707900404930115,0
192,0.38842615485191345,1
193,0.4536002278327942,0
194,0.5311278700828552,0
195,0.47879230976104736,0
196,0.4335775077342987,1
197,0.4682330787181854,1
198,0.4628799259662628,0
199,0.4309368431568146,0
200,0.4797157049179077,1
201,0.4333663284778595,0
202,0.4345829486846924,1
203,0.4677104651927948,1
204,0.505815327167511,0
205,0.4682330787181854,1
206,0.4466487169265747,1
207,0.5730794668197632,0
208,0.43343207240104675,1
209,0.37392759323120117,0
210,0.5259514451026917,0
211,0.4219372272491455,1
212,0.38842615485191345,1
213,0.5383654236793518,0
214,0.4943224787712097,0
215,0.5913758277893066,0
216,0.5038076639175415,0
217,0.45848578214645386,1
218,0.48259416222572327,0
219,0.4919029474258423,0
220,0.45119959115982056,0
221,0.5057141780853271,0
222,0.45861902832984924,1
223,0.41100436449050903,1
224,0.4533643126487732,0
225,0.41578570008277893,1
226,0.5952706933021545,0
227,0.47569143772125244,0
228,0.5550414323806763,0
229,0.43554413318634033,1
230,0.4377031922340393,0
231,0.43013957142829895,1
232,0.5093847513198853,0
233,0.4476766884326935,1
234,0.4682629108428955,1
235,0.48167937994003296,0
236,0.48659536242485046,0
237,0.5422284007072449,0
238,0.5525534749031067,0
239,0.5243980288505554,0
240,0.4578551650047302,0
241,0.5291140079498291,0
242,0.45954158902168274,1
243,0.5184739232063293,0
244,0.47835078835487366,0
245,0.49669933319091797,0
246,0.5647478103637695,0
247,0.5144971013069153,0
248,0.4227841794490814,1
249,0.5402750968933105,0
250,0.4280233085155487,0
251,0.5291430354118347,0
252,0.45848578214645386,1
253,0.47017380595207214,0
254,0.5041971802711487,0
255,0.4455210864543915,0
256,0.4653036594390869,0
257,0.5400118827819824,0
258,0.4160758852958679,0
259,0.4934100806713104,0
260,0.45847246050834656,0
261,0.46556293964385986,1
262,0.4592733681201935,0
263,0.4551328420639038,0
264,0.4176170229911804,1
265,0.4369434416294098,0
266,0.5308688879013062,0
267,0.3324444890022278,1
268,0.4278351366519928,1
269,0.44314709305763245,1
270,0.4836401045322418,0
271,0.44965100288391113,1
272,0.4916028082370758,0
273,0.49083879590034485,1
274,0.4585275650024414,0
275,0.4839549660682678,0
276,0.5015144348144531,0
277,0.4391109049320221,1
278,0.4745364189147949,0
279,0.4263328015804291,1
280,0.46815064549446106,1
281,0.48817819356918335,1
282,0.48625823855400085,0
283,0.5284379124641418,0
284,0.5215461850166321,0
285,0.4410078525543213,0
286,0.45220738649368286,0
287,0.5428747534751892,0
288,0.4548385739326477,0
289,0.46421435475349426,0
290,0.5025480389595032,0
291,0.48154598474502563,1
292,0.47710734605789185,0
293,0.4141397774219513,1
294,0.4689486622810364,1
295,0.4391109049320221,1
296,0.5078439116477966,0
297,0.4806864857673645,0
298,0.488404780626297,0
299,0.5095821619033813,0
300,0.5269850492477417,0
301,0.4573075473308563,1
302,0.5484674572944641,0
303,0.48824501037597656,0
304,0.4219372272491455,1
305,0.455366849899292,1
306,0.43865591287612915,0
307,0.5523098111152649,0
308,0.4937545359134674,0
309,0.40903645753860474,0
310,0.4219372272491455,1
311,0.40457683801651,1
312,0.4008130431175232,0
313,0.46786755323410034,0
314,0.4685843884944916,1
315,0.42656686902046204,0
316,0.4335775077342987,1
317,0.4856407642364502,1
318,0.4446270167827606,1
319,0.40407341718673706,1
320,0.441780149936676,0
321,0.44917190074920654,0
322,0.44230806827545166,0
323,0.41100436449050903,1
324,0.42099353671073914,0
325,0.41100436449050903,1
326,0.4748487174510956,1
327,0.4537491798400879,1
328,0.45106542110443115,0
329,0.4589269459247589,0
330,0.4544757604598999,1
331,0.4573075473308563,1
332,0.4528335928916931,1
333,0.46953803300857544,0
334,0.40804535150527954,1
335,0.475490540266037,0
336,0.4682330787181854,1
337,0.5287846326828003,0
338,0.42555922269821167,0
339,0.4764208197593689,1
340,0.573936402797699,0
341,0.407637357711792,1
342,0.5601419806480408,0
343,0.4725477397441864,0
344,0.7295753359794617,0
345,0.47320857644081116,0
346,0.44965100288391113,1
347,0.45848578214645386,1
348,0.4682246446609497,0
349,0.4391109049320221,1
350,0.4577833116054535,1
351,0.5363163948059082,1
352,0.44287553429603577,1
353,0.47007694840431213,1
354,0.41725125908851624,1
355,0.47098249197006226,1
356,0.5133581161499023,0
357,0.570774495601654,0
358,0.3661167621612549,1
359,0.4212510883808136,1
360,0.49299952387809753,0
361,0.5224596261978149,1
362,0.5209655165672302,0
363,0.4256516098976135,0
364,0.4874086380004883,0
365,0.44464826583862305,0
366,0.4580599069595337,1
367,0.36790478229522705,1
368,0.4733564853668213,1
369,0.4682330787181854,1
370,0.4750134348869324,0
371,0.5363318920135498,0
372,0.43769964575767517,1
373,0.431606262922287,1
374,0.41725125908851624,1
375,0.4549116790294647,1
376,0.4537491798400879,1
377,0.4856407642364502,1
378,0.4115374684333801,1
379,0.44965100288391113,1
380,0.4937199354171753,0
381,0.5634371042251587,0
382,0.5575674176216125,0
383,0.36983487010002136,0
384,0.48636141419410706,1
385,0.6009016633033752,0
386,0.4603963792324066,1
387,0.5162168145179749,1
388,0.5496876835823059,0
389,0.4870810806751251,0
390,0.46510347723960876,1
391,0.4227841794490814,1
392,0.46593883633613586,0
