,logits,pred_label,label
217,0.5138682126998901,1,1
218,0.4495139420032501,0,0
219,0.4679335355758667,0,0
220,0.4732086658477783,0,1
221,0.4075137972831726,0,1
222,0.48730766773223877,0,0
223,0.4863613545894623,0,0
224,0.5707746744155884,1,1
225,0.47826018929481506,0,1
226,0.5206966400146484,1,1
227,0.5320555567741394,1,1
228,0.4701739251613617,0,1
229,0.48625823855400085,0,1
230,0.6009016036987305,1,1
231,0.4874086380004883,0,1
232,0.4263328015804291,0,0
233,0.519672691822052,1,1
234,0.4467727243900299,0,1
235,0.46869155764579773,0,1
236,0.45058202743530273,0,0
237,0.41725122928619385,0,0
238,0.5668268203735352,1,1
239,0.4551330506801605,0,1
240,0.5269849896430969,1,1
241,0.45491164922714233,0,0
242,0.524619996547699,1,1
243,0.4573075473308563,0,0
244,0.5093847513198853,1,1
245,0.40457683801651,0,0
246,0.4491131901741028,0,1
247,0.5259514451026917,1,1
248,0.4421466588973999,0,1
249,0.4110046327114105,0,0
250,0.5180153250694275,1,1
251,0.4943225383758545,0,1
252,0.4573075473308563,0,0
253,0.4916028082370758,0,1
254,0.531514585018158,1,1
255,0.4227840006351471,0,0
256,0.40804535150527954,0,0
257,0.49299952387809753,0,1
258,0.5138170123100281,1,1
259,0.40804535150527954,0,0
260,0.43559741973876953,0,1
261,0.5291431546211243,1,1
262,0.4672967195510864,0,1
263,0.4391109049320221,0,0
264,0.4120800495147705,0,0
265,0.4865954518318176,0,1
266,0.43554428219795227,0,0
267,0.4497697055339813,0,0
268,0.44990092515945435,0,0
269,0.458926796913147,0,1
270,0.4278353154659271,0,0
271,0.40804535150527954,0,0
272,0.3884260654449463,0,0
273,0.4537492096424103,0,0
274,0.45670372247695923,0,0
275,0.5549640655517578,1,1
276,0.4784137010574341,0,0
277,0.488404780626297,0,1
278,0.45712772011756897,0,1
279,0.46823301911354065,0,0
280,0.46823301911354065,0,0
281,0.43459129333496094,0,1
282,0.5739363431930542,1,1
283,0.4881783127784729,0,0
284,0.6147328615188599,1,1
285,0.4697665572166443,0,1
286,0.4882449209690094,0,1
287,0.3884260654449463,0,0
288,0.45393043756484985,0,0
289,0.4870810806751251,0,1
290,0.42193713784217834,0,0
291,0.5291138291358948,1,1
292,0.5590537190437317,1,1
293,0.43357741832733154,0,0
294,0.4883049428462982,0,1
295,0.41578570008277893,0,0
296,0.4318387806415558,0,1
297,0.3679046928882599,0,0
298,0.45005589723587036,0,0
299,0.5184697508811951,1,1
300,0.4585275650024414,0,1
301,0.4694685637950897,0,1
302,0.41761714220046997,0,0
303,0.5523097515106201,1,1
304,0.4110046327114105,0,0
305,0.5284378528594971,1,1
306,0.43770334124565125,0,1
307,0.45119965076446533,0,1
308,0.4584856331348419,0,0
309,0.48649996519088745,0,1
310,0.40200817584991455,0,1
311,0.49951857328414917,0,1
312,0.45360034704208374,0,1
313,0.40903645753860474,0,1
314,0.42555922269821167,0,1
315,0.3679046928882599,0,0
316,0.4128858149051666,0,1
317,0.4754904508590698,0,1
318,0.46858444809913635,0,0
319,0.538365364074707,1,1
320,0.5015143752098083,1,1
321,0.56474769115448,1,1
322,0.3698350191116333,0,1
323,0.4406757354736328,0,1
324,0.41725122928619385,0,0
325,0.4548386335372925,0,1
326,0.49759140610694885,0,0
327,0.4222686290740967,0,0
328,0.41607606410980225,0,1
329,0.47007694840431213,0,0
330,0.4783506691455841,0,1
331,0.3884260654449463,0,0
332,0.3884260654449463,0,0
333,0.42802339792251587,0,1
334,0.500415027141571,1,1
335,0.4579053521156311,0,0
336,0.5422284603118896,1,1
337,0.4076373279094696,0,0
338,0.4167502820491791,0,0
339,0.4709824323654175,0,0
340,0.4577831029891968,0,0
341,0.4709824323654175,0,0
342,0.45491164922714233,0,0
343,0.4677104651927948,0,0
344,0.5133579969406128,1,1
345,0.4275994300842285,0,1
346,0.4391109049320221,0,0
347,0.5144970417022705,1,1
348,0.5080352425575256,1,1
349,0.4837755560874939,0,0
350,0.4450703561306,0,1
351,0.4997546672821045,0,1
352,0.46858444809913635,0,0
353,0.4745365083217621,0,1
354,0.5095821619033813,1,1
355,0.46383410692214966,0,1
356,0.46303537487983704,0,1
357,0.4537492096424103,0,0
358,0.40081310272216797,0,1
359,0.44664883613586426,0,0
360,0.5462157726287842,1,1
361,0.4919029474258423,0,1
362,0.7575234174728394,1,1
363,0.7295750975608826,1,1
364,0.48168933391571045,0,0
365,0.4391109049320221,0,0
366,0.5038076639175415,1,1
367,0.46823301911354065,0,0
368,0.4584856331348419,0,0
369,0.4491720199584961,0,1
370,0.4794318675994873,0,1
371,0.4573075473308563,0,0
372,0.45106542110443115,0,1
373,0.46894875168800354,0,0
374,0.4800563156604767,0,0
375,0.5243980884552002,1,1
376,0.49375447630882263,0,1
377,0.4865683615207672,0,0
378,0.39247849583625793,0,0
379,0.4715392589569092,0,1
380,0.4663088917732239,0,1
381,0.4209936857223511,0,1
382,0.4455209970474243,0,1
383,0.5760639309883118,1,0
384,0.5298293232917786,1,1
385,0.5169176459312439,1,1
386,0.417063444852829,0,1
387,0.4908389151096344,0,0
388,0.4365746080875397,0,0
389,0.41725125908851624,0,0
390,0.5363162755966187,1,0
391,0.4584857225418091,0,0
392,0.4770791232585907,0,1
