,logits,ID
158,0.4709824323654175,0
159,0.4067864716053009,1
160,0.5696271657943726,1
161,0.46720147132873535,0
162,0.3473639190196991,1
163,0.46858444809913635,0
164,0.4621029198169708,1
165,0.40200817584991455,1
166,0.4752025604248047,0
167,0.4794318675994873,1
168,0.46303537487983704,1
169,0.4800563156604767,0
170,0.4610213041305542,1
171,0.34765496850013733,1
172,0.551508903503418,1
173,0.3884260654449463,0
174,0.5341709852218628,1
175,0.4491131901741028,1
176,0.4577831029891968,0
177,0.5556796193122864,1
178,0.4514678120613098,0
179,0.46823301911354065,0
180,0.45058202743530273,0
181,0.4662620425224304,1
182,0.46823301911354065,0
183,0.5668268203735352,1
184,0.5123368501663208,1
185,0.524619996547699,1
186,0.46869155764579773,1
187,0.5073530077934265,0
188,0.44378942251205444,1
189,0.49107441306114197,1
190,0.4672967195510864,1
191,0.4770791232585907,1
192,0.3884260654449463,0
193,0.45360034704208374,1
194,0.5311278700828552,1
195,0.4787924289703369,1
196,0.43357741832733154,0
197,0.46823301911354065,0
198,0.46288001537323,1
199,0.43093666434288025,1
200,0.4797157943248749,0
201,0.4333663284778595,1
202,0.43458300828933716,0
203,0.4677104651927948,0
204,0.505815327167511,1
205,0.46823301911354065,0
206,0.44664883613586426,0
207,0.5730794668197632,1
208,0.43343207240104675,0
209,0.3739277124404907,1
210,0.5259514451026917,1
211,0.42193713784217834,0
212,0.3884260654449463,0
213,0.538365364074707,1
214,0.4943225383758545,1
215,0.5913758873939514,1
216,0.5038076639175415,1
217,0.4584856331348419,0
218,0.48259416222572327,1
219,0.4919029474258423,1
220,0.45119965076446533,1
221,0.5057141780853271,1
222,0.4586189389228821,0
223,0.4110046327114105,0
224,0.4533642530441284,1
225,0.41578570008277893,0
226,0.5952706933021545,1
227,0.47569146752357483,1
228,0.5550413727760315,1
229,0.43554428219795227,0
230,0.43770334124565125,1
231,0.4301396310329437,0
232,0.5093847513198853,1
233,0.44767653942108154,0
234,0.46826282143592834,0
235,0.48167940974235535,1
236,0.4865954518318176,1
237,0.5422284603118896,1
238,0.5525533556938171,1
239,0.5243980884552002,1
240,0.4578552544116974,1
241,0.5291138291358948,1
242,0.4595416784286499,0
243,0.5184739232063293,1
244,0.4783506691455841,1
245,0.49669933319091797,1
246,0.56474769115448,1
247,0.5144970417022705,1
248,0.4227840006351471,0
249,0.5402750968933105,1
250,0.42802339792251587,1
251,0.5291431546211243,1
252,0.4584856331348419,0
253,0.4701739251613617,1
254,0.5041972398757935,1
255,0.4455209970474243,1
256,0.46530359983444214,1
257,0.5400118827819824,1
258,0.41607606410980225,1
259,0.49341002106666565,1
260,0.45847246050834656,1
261,0.4655628800392151,0
262,0.4592732787132263,1
263,0.4551330506801605,1
264,0.41761714220046997,0
265,0.4369434416294098,1
266,0.5308688879013062,1
267,0.3324444890022278,0
268,0.4278353154659271,0
269,0.44314709305763245,0
270,0.4836401045322418,1
271,0.4496510326862335,0
272,0.4916028082370758,1
273,0.4908389151096344,0
274,0.4585275650024414,1
275,0.4839549660682678,1
276,0.5015143752098083,1
277,0.4391109049320221,0
278,0.4745365083217621,1
279,0.4263328015804291,0
280,0.46815064549446106,0
281,0.4881783127784729,0
282,0.48625823855400085,1
283,0.5284378528594971,1
284,0.5215461850166321,1
285,0.4410078525543213,1
286,0.45220744609832764,1
287,0.5428746342658997,1
288,0.4548386335372925,1
289,0.46421435475349426,1
290,0.5025480389595032,1
291,0.4815460443496704,0
292,0.4771072268486023,1
293,0.41413992643356323,0
294,0.46894875168800354,0
295,0.4391109049320221,0
296,0.5078440308570862,1
297,0.4806864857673645,1
298,0.488404780626297,1
299,0.5095821619033813,1
300,0.5269849896430969,1
301,0.4573075473308563,0
302,0.5484674572944641,1
303,0.4882449209690094,1
304,0.42193713784217834,0
305,0.4553668200969696,0
306,0.4386558532714844,1
307,0.5523097515106201,1
308,0.49375447630882263,1
309,0.40903645753860474,1
310,0.42193713784217834,0
311,0.40457683801651,0
312,0.40081310272216797,1
313,0.46786749362945557,1
314,0.46858444809913635,0
315,0.4265669882297516,1
316,0.43357741832733154,0
317,0.48564082384109497,0
318,0.444627046585083,0
319,0.4040735960006714,0
320,0.441780149936676,1
321,0.4491720199584961,1
322,0.4423081576824188,1
323,0.4110046327114105,0
324,0.4209936857223511,1
325,0.4110046327114105,0
326,0.4748487174510956,0
327,0.4537492096424103,0
328,0.45106542110443115,1
329,0.458926796913147,1
330,0.45447584986686707,0
331,0.4573075473308563,0
332,0.4528336822986603,0
333,0.4695380926132202,1
334,0.40804535150527954,0
335,0.4754904508590698,1
336,0.46823301911354065,0
337,0.5287846922874451,1
338,0.42555922269821167,1
339,0.4764207601547241,0
340,0.5739363431930542,1
341,0.4076373279094696,0
342,0.560141921043396,1
343,0.4725477993488312,1
344,0.7295750975608826,1
345,0.4732086658477783,1
346,0.4496510326862335,0
347,0.4584856331348419,0
348,0.46822476387023926,1
349,0.4391109049320221,0
350,0.4577831029891968,0
351,0.5363162755966187,0
352,0.44287553429603577,0
353,0.47007694840431213,0
354,0.41725125908851624,0
355,0.4709824323654175,0
356,0.5133579969406128,1
357,0.5707746744155884,1
358,0.36611682176589966,0
359,0.421251118183136,0
360,0.49299952387809753,1
361,0.5224596261978149,0
362,0.5209655165672302,1
363,0.4256516396999359,1
364,0.4874086380004883,1
365,0.44464826583862305,1
366,0.45805996656417847,0
367,0.3679046928882599,0
368,0.4733563959598541,0
369,0.46823301911354065,0
370,0.47501349449157715,1
371,0.5363318920135498,1
372,0.4376995265483856,0
373,0.431606262922287,0
374,0.41725122928619385,0
375,0.45491164922714233,0
376,0.4537492096424103,0
377,0.48564082384109497,0
378,0.4115374684333801,0
379,0.4496510326862335,0
380,0.4937198758125305,1
381,0.5634371042251587,1
382,0.5575674772262573,1
383,0.3698350191116333,1
384,0.4863613545894623,0
385,0.6009016036987305,1
386,0.4603963792324066,0
387,0.5162167549133301,0
388,0.5496876835823059,1
389,0.4870810806751251,1
390,0.465103417634964,0
391,0.4227840006351471,0
392,0.46593883633613586,1
